Timestamp,Power_Output(kW),Irradiance(W/m2),Temperature(C),Humidity(%),Dust_Level(%),Voltage(V),Current(A),Efficiency(%),Maintenance_Status,Maintenance_Description
2021-04-29 18:00:00,8.89,43.72,42.29,40.46,25.4,206.64,0.04,20.33,Required,Check wiring
2021-04-30 06:00:00,0.0,0.0,34.82,68.12,54.99,245.02,0.0,0.0,Required,Check wiring
2021-04-30 09:00:00,111.88,491.87,43.81,74.93,52.98,226.29,0.49,22.75,Required,Check wiring
2021-04-30 12:00:00,210.46,1034.9,22.82,32.11,73.9,221.31,0.95,20.34,Warning,Inspect inverter
2021-04-30 15:00:00,105.17,532.64,28.26,44.98,67.98,237.94,0.44,19.75,Warning,Check shading
2021-04-30 18:00:00,9.49,48.8,31.39,28.49,70.07,212.68,0.04,19.45,Warning,Inspect inverter
2021-05-01 06:00:00,0.0,0.0,20.26,64.85,92.8,216.37,0.0,0.0,Required,Check wiring
2021-05-01 09:00:00,36.55,204.23,25.56,42.73,12.12,247.25,0.15,17.9,Not Required,Normal operation
2021-05-01 12:00:00,279.06,1126.86,40.48,44.86,30.56,236.26,1.18,24.76,Warning,Minor cleaning suggested
2021-05-01 15:00:00,192.75,1043.88,34.9,26.69,39.86,226.85,0.85,18.46,Not Required,Normal operation
2021-05-01 18:00:00,0.0,0.0,40.08,47.4,34.14,224.1,0.0,0.0,Required,Clean panels
2021-05-02 06:00:00,0.0,0.0,44.71,40.6,94.57,214.86,0.0,0.0,Required,Check wiring
2021-05-02 09:00:00,106.3,530.65,43.43,22.32,21.93,204.88,0.52,20.03,Required,Clean panels
2021-05-02 12:00:00,200.96,973.22,40.16,61.95,47.05,221.38,0.91,20.65,Warning,Minor cleaning suggested
2021-05-02 15:00:00,123.84,606.48,29.02,23.16,70.4,211.41,0.59,20.42,Warning,Inspect inverter
2021-05-02 18:00:00,0.0,0.0,26.62,27.77,8.98,239.87,0.0,0.0,Required,Clean panels
2021-05-03 06:00:00,6.43,35.11,33.27,67.78,31.79,230.62,0.03,18.31,Not Required,Normal operation
2021-05-03 09:00:00,53.18,301.33,31.99,53.08,84.62,236.64,0.22,17.65,Required,Clean panels
2021-05-03 12:00:00,386.91,2043.57,41.89,63.7,78.75,229.29,1.69,18.93,Warning,Inspect inverter
2021-05-03 15:00:00,122.48,540.45,21.23,38.59,47.21,247.14,0.5,22.66,Not Required,Normal operation
2021-05-03 18:00:00,0.0,0.0,34.71,47.61,7.38,201.68,0.0,0.0,Required,Clean panels
2021-05-04 06:00:00,0.0,0.0,35.25,66.29,61.18,240.63,0.0,0.0,Required,Clean panels
2021-05-04 09:00:00,47.62,254.38,25.58,55.91,47.3,200.46,0.24,18.72,Not Required,Normal operation
2021-05-04 12:00:00,381.23,2035.15,21.76,72.45,46.7,214.21,1.78,18.73,Not Required,Normal operation
2021-05-04 15:00:00,132.32,656.29,23.47,54.15,79.0,230.16,0.57,20.16,Warning,Inspect inverter
2021-05-04 18:00:00,0.24,1.12,22.96,56.5,12.61,245.96,0.0,21.43,Not Required,Normal operation
2021-05-05 06:00:00,8.68,45.5,29.8,58.57,98.23,228.34,0.04,19.08,Required,Cooling system check
2021-05-05 09:00:00,124.89,547.92,22.31,46.19,42.52,209.89,0.6,22.79,Not Required,Normal operation
2021-05-05 12:00:00,342.68,1877.51,35.76,61.1,49.75,244.99,1.4,18.25,Not Required,Normal operation
2021-05-05 15:00:00,237.38,1347.51,28.01,31.85,89.07,245.51,0.97,17.62,Required,Clean panels
2021-05-05 18:00:00,0.0,0.0,24.74,67.21,87.71,223.93,0.0,0.0,Required,Cooling system check
2021-05-06 06:00:00,0.0,0.0,34.03,44.31,42.38,241.98,0.0,0.0,Required,Clean panels
2021-05-06 09:00:00,109.57,481.71,44.97,77.41,5.9,200.73,0.55,22.75,Required,Cooling system check
2021-05-06 12:00:00,421.49,2189.24,39.3,60.6,2.69,222.28,1.9,19.25,Warning,Inspect inverter
2021-05-06 15:00:00,140.51,650.35,36.38,39.41,32.26,235.99,0.6,21.61,Not Required,Normal operation
2021-05-06 18:00:00,0.0,0.0,21.57,61.17,87.73,222.57,0.0,0.0,Required,Clean panels
2021-05-07 06:00:00,6.99,31.24,30.34,53.24,10.75,216.03,0.03,22.38,Not Required,Normal operation
2021-05-07 09:00:00,52.63,302.98,31.71,29.26,37.54,243.71,0.22,17.37,Not Required,Normal operation
2021-05-07 12:00:00,370.51,1803.4,43.78,39.1,64.42,204.55,1.81,20.55,Required,Cooling system check
2021-05-07 15:00:00,193.17,1020.3,33.05,77.06,0.16,239.64,0.81,18.93,Not Required,Normal operation
2021-05-07 18:00:00,9.39,56.2,44.0,57.53,76.78,212.26,0.04,16.71,Required,Clean panels
2021-05-08 06:00:00,5.95,35.62,31.0,75.62,81.5,229.58,0.03,16.7,Required,Clean panels
2021-05-08 09:00:00,69.4,279.83,31.29,75.82,65.94,222.68,0.31,24.8,Warning,Minor cleaning suggested
2021-05-08 12:00:00,239.35,1278.43,37.59,65.35,89.71,234.7,1.02,18.72,Required,Check wiring
2021-05-08 15:00:00,149.96,677.23,42.23,75.57,38.36,233.71,0.64,22.14,Required,Cooling system check
2021-05-08 18:00:00,0.0,0.0,36.73,64.59,67.7,218.52,0.0,0.0,Required,Cooling system check
2021-05-09 06:00:00,8.65,45.97,28.5,36.17,67.18,220.88,0.04,18.82,Warning,Minor cleaning suggested
2021-05-09 09:00:00,74.0,421.17,25.02,68.64,26.14,228.43,0.32,17.57,Not Required,Normal operation
2021-05-09 12:00:00,493.27,2357.92,21.71,40.13,3.72,238.93,2.06,20.92,Not Required,Normal operation
2021-05-09 15:00:00,125.59,584.39,27.23,27.09,32.23,222.22,0.57,21.49,Not Required,Normal operation
2021-05-09 18:00:00,0.0,0.0,28.96,38.92,3.23,236.36,0.0,0.0,Required,Check wiring
2021-05-10 06:00:00,0.0,0.0,43.56,28.84,95.95,224.17,0.0,0.0,Required,Clean panels
2021-05-10 09:00:00,28.02,161.4,20.71,36.16,2.43,248.26,0.11,17.36,Not Required,Normal operation
2021-05-10 12:00:00,260.89,1350.51,29.87,69.89,22.1,240.1,1.09,19.32,Not Required,Normal operation
2021-05-10 15:00:00,189.77,799.02,24.23,76.84,45.88,240.08,0.79,23.75,Not Required,Normal operation
2021-05-10 18:00:00,0.0,0.0,23.1,69.57,57.13,212.04,0.0,0.0,Required,Check wiring
2021-05-11 06:00:00,0.0,0.0,44.23,20.55,83.99,238.24,0.0,0.0,Required,Cooling system check
2021-05-11 09:00:00,61.19,318.97,20.11,66.67,71.91,205.9,0.3,19.18,Warning,Check shading
2021-05-11 12:00:00,419.59,2022.71,37.45,34.3,5.7,202.94,2.07,20.74,Not Required,Normal operation
2021-05-11 15:00:00,157.63,746.74,24.46,21.51,51.52,212.42,0.74,21.11,Not Required,Normal operation
2021-05-11 18:00:00,7.08,37.23,40.4,52.59,70.07,218.98,0.03,19.02,Warning,Minor cleaning suggested
2021-05-12 06:00:00,0.77,3.08,23.1,73.2,38.75,220.59,0.0,25.0,Not Required,Normal operation
2021-05-12 09:00:00,60.38,272.38,23.24,27.47,56.92,236.49,0.26,22.17,Not Required,Normal operation
2021-05-12 12:00:00,406.92,2368.69,21.45,53.14,26.79,228.61,1.78,17.18,Not Required,Normal operation
2021-05-12 15:00:00,162.73,893.39,33.38,24.29,61.38,233.42,0.7,18.21,Warning,Inspect inverter
2021-05-12 18:00:00,7.13,33.7,28.31,40.7,13.62,232.21,0.03,21.16,Not Required,Normal operation
2021-05-13 06:00:00,0.0,0.0,27.49,36.1,28.33,226.08,0.0,0.0,Required,Clean panels
2021-05-13 09:00:00,58.88,302.85,41.04,31.52,57.26,213.35,0.28,19.44,Warning,Check shading
2021-05-13 12:00:00,325.04,1895.99,29.63,59.77,53.68,228.8,1.42,17.14,Not Required,Normal operation
2021-05-13 15:00:00,200.2,922.53,31.21,32.91,10.07,214.56,0.93,21.7,Not Required,Normal operation
2021-05-13 18:00:00,3.27,18.44,25.6,52.12,29.98,204.78,0.02,17.73,Not Required,Normal operation
2021-05-14 06:00:00,4.4,21.04,40.78,54.57,94.17,221.9,0.02,20.91,Required,Cooling system check
2021-05-14 09:00:00,41.29,165.21,32.91,70.63,88.37,242.58,0.17,24.99,Required,Cooling system check
2021-05-14 12:00:00,306.29,1242.0,36.81,77.36,94.5,207.03,1.48,24.66,Required,Check wiring
2021-05-14 15:00:00,144.14,770.88,43.04,63.98,93.67,216.85,0.66,18.7,Required,Cooling system check
2021-05-14 18:00:00,0.0,0.0,40.49,22.26,11.97,209.95,0.0,0.0,Required,Cooling system check
2021-05-15 06:00:00,5.44,29.65,35.9,63.54,47.56,227.75,0.02,18.35,Not Required,Normal operation
2021-05-15 09:00:00,139.89,722.25,20.77,33.19,10.47,214.63,0.65,19.37,Not Required,Normal operation
2021-05-15 12:00:00,346.28,1536.15,22.36,65.61,60.67,210.51,1.64,22.54,Warning,Minor cleaning suggested
2021-05-15 15:00:00,221.33,1312.73,41.69,45.61,80.38,210.8,1.05,16.86,Required,Check wiring
2021-05-15 18:00:00,0.0,0.0,36.2,20.09,50.81,228.54,0.0,0.0,Required,Clean panels
2021-05-16 06:00:00,0.0,0.0,44.96,79.57,71.19,243.71,0.0,0.0,Required,Clean panels
2021-05-16 09:00:00,112.14,580.86,44.88,51.61,74.25,235.78,0.48,19.31,Required,Cooling system check
2021-05-16 12:00:00,351.77,1490.45,33.63,55.46,51.9,206.47,1.7,23.6,Not Required,Normal operation
2021-05-16 15:00:00,158.48,894.33,22.34,24.18,99.09,217.57,0.73,17.72,Required,Cooling system check
2021-05-16 18:00:00,2.24,12.06,35.33,68.4,50.53,201.96,0.01,18.57,Not Required,Normal operation
2021-05-17 06:00:00,0.0,0.0,25.69,43.1,94.45,220.94,0.0,0.0,Required,Cooling system check
2021-05-17 09:00:00,64.65,270.91,33.86,68.94,2.69,202.18,0.32,23.86,Not Required,Normal operation
2021-05-17 12:00:00,310.75,1741.73,23.7,26.35,70.67,243.4,1.28,17.84,Warning,Inspect inverter
2021-05-17 15:00:00,177.12,861.95,31.1,34.01,20.4,221.16,0.8,20.55,Not Required,Normal operation
2021-05-17 18:00:00,0.0,0.0,42.58,79.07,95.14,222.12,0.0,0.0,Required,Clean panels
2021-05-18 06:00:00,0.0,0.0,20.77,50.43,36.18,239.13,0.0,0.0,Required,Check wiring
2021-05-18 09:00:00,139.01,786.42,29.85,79.1,4.97,240.41,0.58,17.68,Not Required,Normal operation
2021-05-18 12:00:00,200.53,1033.67,43.46,76.9,68.44,247.27,0.81,19.4,Required,Clean panels
2021-05-18 15:00:00,237.83,963.59,30.32,55.28,44.68,225.87,1.05,24.68,Not Required,Normal operation
2021-05-18 18:00:00,0.23,0.95,41.11,52.53,37.32,200.91,0.0,24.21,Warning,Check shading
2021-05-19 06:00:00,8.69,37.43,40.89,52.86,90.92,209.74,0.04,23.22,Required,Check wiring
2021-05-19 09:00:00,66.52,300.57,27.59,33.03,90.16,221.23,0.3,22.13,Required,Check wiring
2021-05-19 12:00:00,327.33,1845.64,27.49,40.25,82.4,249.01,1.31,17.74,Required,Cooling system check
2021-05-19 15:00:00,210.43,1126.31,37.72,47.1,30.64,242.26,0.87,18.68,Not Required,Normal operation
2021-05-19 18:00:00,0.0,0.0,20.27,59.89,38.78,236.08,0.0,0.0,Required,Check wiring
2021-05-20 06:00:00,0.0,0.0,31.91,69.78,96.07,214.08,0.0,0.0,Required,Clean panels
2021-05-20 09:00:00,46.12,216.18,22.23,63.02,76.05,229.58,0.2,21.33,Warning,Minor cleaning suggested
2021-05-20 12:00:00,285.07,1204.21,38.11,30.99,31.96,221.19,1.29,23.67,Warning,Check shading
2021-05-20 15:00:00,208.54,961.29,35.37,75.97,51.47,202.35,1.03,21.69,Not Required,Normal operation
2021-05-20 18:00:00,4.26,24.18,23.53,52.76,9.99,238.39,0.02,17.62,Not Required,Normal operation
2021-05-21 06:00:00,0.0,0.0,30.39,47.63,25.62,237.17,0.0,0.0,Required,Cooling system check
2021-05-21 09:00:00,38.22,186.63,32.11,75.38,23.44,227.34,0.17,20.48,Not Required,Normal operation
2021-05-21 12:00:00,245.63,1157.31,34.84,40.46,60.89,206.78,1.19,21.22,Warning,Inspect inverter
2021-05-21 15:00:00,157.12,750.08,24.95,29.9,67.18,242.19,0.65,20.95,Warning,Minor cleaning suggested
2021-05-21 18:00:00,2.71,15.88,26.36,39.98,65.73,226.96,0.01,17.07,Warning,Check shading
2021-05-22 06:00:00,0.0,0.0,37.38,75.05,99.48,211.34,0.0,0.0,Required,Cooling system check
2021-05-22 09:00:00,124.55,694.52,39.73,71.64,54.14,214.82,0.58,17.93,Warning,Minor cleaning suggested
2021-05-22 12:00:00,352.54,2016.93,26.29,66.39,43.87,212.67,1.66,17.48,Not Required,Normal operation
2021-05-22 15:00:00,167.5,833.01,40.97,53.03,94.22,227.12,0.74,20.11,Required,Clean panels
2021-05-22 18:00:00,7.3,31.15,27.8,61.83,47.2,236.41,0.03,23.43,Not Required,Normal operation
2021-05-23 06:00:00,0.0,0.0,38.08,65.26,74.19,217.15,0.0,0.0,Required,Check wiring
2021-05-23 09:00:00,127.74,715.71,30.21,42.99,78.1,228.13,0.56,17.85,Warning,Inspect inverter
2021-05-23 12:00:00,429.94,1948.21,32.22,47.2,74.24,207.85,2.07,22.07,Warning,Inspect inverter
2021-05-23 15:00:00,213.51,1176.21,37.78,55.63,56.46,238.39,0.9,18.15,Not Required,Normal operation
2021-05-23 18:00:00,0.0,0.0,24.18,30.83,9.98,209.43,0.0,0.0,Required,Clean panels
2021-05-24 06:00:00,0.0,0.0,35.75,42.8,34.79,227.07,0.0,0.0,Required,Clean panels
2021-05-24 09:00:00,142.61,782.54,38.61,47.2,44.07,248.9,0.57,18.22,Warning,Check shading
2021-05-24 12:00:00,485.95,2420.78,37.88,35.33,36.24,218.39,2.23,20.07,Not Required,Normal operation
2021-05-24 15:00:00,173.24,818.71,42.96,77.27,16.49,229.46,0.75,21.16,Required,Check wiring
2021-05-24 18:00:00,0.0,0.0,23.47,54.5,20.25,243.65,0.0,0.0,Required,Check wiring
2021-05-25 06:00:00,7.51,44.5,30.44,42.65,73.08,221.01,0.03,16.88,Warning,Minor cleaning suggested
2021-05-25 09:00:00,100.69,536.63,39.64,42.15,58.57,202.18,0.5,18.76,Warning,Minor cleaning suggested
2021-05-25 12:00:00,489.68,2013.21,40.22,61.03,61.82,216.66,2.26,24.32,Warning,Check shading
2021-05-25 15:00:00,144.63,783.57,21.06,48.56,52.19,242.81,0.6,18.46,Not Required,Normal operation
2021-05-25 18:00:00,2.45,11.8,32.86,54.01,43.58,206.39,0.01,20.76,Not Required,Normal operation
2021-05-26 06:00:00,0.0,0.0,25.37,25.89,12.68,232.59,0.0,0.0,Required,Cooling system check
2021-05-26 09:00:00,80.05,385.11,42.71,42.28,29.89,240.03,0.33,20.79,Required,Check wiring
2021-05-26 12:00:00,465.72,2715.15,23.2,26.82,3.59,244.25,1.91,17.15,Not Required,Normal operation
2021-05-26 15:00:00,247.92,1442.15,33.16,66.98,99.07,248.12,1.0,17.19,Required,Clean panels
2021-05-26 18:00:00,6.38,31.31,39.78,61.93,59.78,218.0,0.03,20.38,Warning,Minor cleaning suggested
2021-05-27 06:00:00,0.0,0.0,30.88,45.87,17.24,224.25,0.0,0.0,Required,Cooling system check
2021-05-27 09:00:00,84.76,407.94,25.54,36.4,80.29,212.18,0.4,20.78,Required,Check wiring
2021-05-27 12:00:00,321.86,1487.09,20.25,41.9,99.9,208.84,1.54,21.64,Required,Clean panels
2021-05-27 15:00:00,111.01,645.17,40.46,59.37,91.95,239.59,0.46,17.21,Required,Check wiring
2021-05-27 18:00:00,0.0,0.0,43.77,56.95,56.88,238.14,0.0,0.0,Required,Check wiring
2021-05-28 06:00:00,0.0,0.0,34.61,73.49,48.23,201.64,0.0,0.0,Required,Clean panels
2021-05-28 09:00:00,58.59,310.92,31.63,40.16,49.22,230.78,0.25,18.84,Not Required,Normal operation
2021-05-28 12:00:00,348.42,1601.99,38.05,57.59,65.21,207.94,1.68,21.75,Warning,Minor cleaning suggested
2021-05-28 15:00:00,106.74,520.6,29.68,71.28,53.92,213.3,0.5,20.5,Not Required,Normal operation
2021-05-28 18:00:00,0.0,0.0,31.25,66.26,28.54,242.52,0.0,0.0,Required,Cooling system check
2021-05-29 06:00:00,0.0,0.0,23.79,25.83,15.44,204.19,0.0,0.0,Required,Check wiring
2021-05-29 09:00:00,65.34,271.67,35.76,79.56,65.06,222.88,0.29,24.05,Warning,Inspect inverter
2021-05-29 12:00:00,284.54,1211.83,30.59,77.51,63.1,238.66,1.19,23.48,Warning,Check shading
2021-05-29 15:00:00,158.87,934.66,29.63,69.52,61.92,235.69,0.67,17.0,Warning,Check shading
2021-05-29 18:00:00,0.0,0.0,34.91,37.26,36.46,210.58,0.0,0.0,Required,Cooling system check
2021-05-30 06:00:00,6.56,26.88,26.77,37.53,5.15,233.07,0.03,24.4,Not Required,Normal operation
2021-05-30 09:00:00,148.33,647.68,41.17,72.69,18.14,212.65,0.7,22.9,Warning,Minor cleaning suggested
2021-05-30 12:00:00,313.95,1675.75,40.94,32.55,56.42,201.25,1.56,18.73,Warning,Inspect inverter
2021-05-30 15:00:00,222.08,922.9,34.84,41.45,88.59,236.86,0.94,24.06,Required,Check wiring
2021-05-30 18:00:00,0.86,3.79,29.71,20.88,86.34,218.44,0.0,22.69,Required,Check wiring
2021-05-31 06:00:00,0.0,0.0,35.46,40.16,4.77,217.05,0.0,0.0,Required,Check wiring
2021-05-31 09:00:00,62.72,323.99,44.38,33.99,32.67,233.87,0.27,19.36,Required,Clean panels
2021-05-31 12:00:00,218.27,1061.45,34.63,64.4,8.38,246.21,0.89,20.56,Not Required,Normal operation
2021-05-31 15:00:00,146.34,637.42,44.22,29.59,74.79,238.74,0.61,22.96,Required,Clean panels
2021-05-31 18:00:00,8.82,51.96,24.41,65.27,77.59,240.73,0.04,16.97,Warning,Inspect inverter
2021-06-01 06:00:00,8.98,45.42,23.69,54.08,34.98,243.07,0.04,19.77,Not Required,Normal operation
2021-06-01 09:00:00,73.78,322.84,39.28,75.75,89.49,226.43,0.33,22.85,Required,Cooling system check
2021-06-01 12:00:00,316.83,1599.65,29.3,39.66,42.85,238.19,1.33,19.81,Not Required,Normal operation
2021-06-01 15:00:00,184.94,917.93,23.48,42.39,48.75,200.05,0.92,20.15,Not Required,Normal operation
2021-06-01 18:00:00,3.44,16.44,30.97,72.46,85.07,210.74,0.02,20.92,Required,Cooling system check
2021-06-02 06:00:00,0.0,0.0,38.19,56.98,65.27,238.96,0.0,0.0,Required,Check wiring
2021-06-02 09:00:00,70.59,354.43,40.35,65.6,47.37,202.67,0.35,19.92,Warning,Check shading
2021-06-02 12:00:00,214.65,1113.65,40.77,44.75,50.59,236.73,0.91,19.27,Warning,Minor cleaning suggested
2021-06-02 15:00:00,134.72,589.23,30.7,60.06,3.22,205.76,0.65,22.86,Not Required,Normal operation
2021-06-02 18:00:00,7.21,31.52,26.45,60.98,74.04,229.65,0.03,22.87,Warning,Inspect inverter
2021-06-03 06:00:00,0.0,0.0,23.14,32.36,30.68,200.96,0.0,0.0,Required,Clean panels
2021-06-03 09:00:00,60.68,283.88,30.45,21.39,25.48,240.97,0.25,21.38,Not Required,Normal operation
2021-06-03 12:00:00,353.98,1602.84,26.36,29.47,37.76,238.09,1.49,22.08,Not Required,Normal operation
2021-06-03 15:00:00,169.2,724.65,28.34,78.01,97.49,217.36,0.78,23.35,Required,Clean panels
2021-06-03 18:00:00,0.0,0.0,43.24,23.22,42.94,217.32,0.0,0.0,Required,Clean panels
2021-06-04 06:00:00,8.46,46.77,25.9,33.05,5.92,232.32,0.04,18.09,Not Required,Normal operation
2021-06-04 09:00:00,64.56,328.56,27.48,54.16,51.22,221.94,0.29,19.65,Not Required,Normal operation
2021-06-04 12:00:00,226.07,1340.21,20.63,26.96,23.81,212.09,1.07,16.87,Not Required,Normal operation
2021-06-04 15:00:00,153.18,862.09,44.15,63.24,33.84,224.67,0.68,17.77,Required,Clean panels
2021-06-04 18:00:00,0.0,0.0,31.45,49.94,30.28,207.46,0.0,0.0,Required,Check wiring
2021-06-05 06:00:00,7.6,38.67,41.97,67.6,40.63,239.01,0.03,19.65,Warning,Minor cleaning suggested
2021-06-05 09:00:00,100.14,418.26,38.3,30.04,79.09,230.39,0.43,23.94,Warning,Inspect inverter
2021-06-05 12:00:00,376.79,1785.82,29.52,69.89,36.41,206.3,1.83,21.1,Not Required,Normal operation
2021-06-05 15:00:00,141.33,639.38,30.72,40.02,47.42,220.27,0.64,22.1,Not Required,Normal operation
2021-06-05 18:00:00,4.72,22.74,28.87,63.32,83.97,231.23,0.02,20.76,Required,Cooling system check
2021-06-06 06:00:00,0.0,0.0,40.13,61.05,90.75,226.66,0.0,0.0,Required,Check wiring
2021-06-06 09:00:00,130.01,627.37,23.82,21.51,1.97,222.15,0.59,20.72,Not Required,Normal operation
2021-06-06 12:00:00,441.86,2095.63,24.58,38.09,78.34,242.7,1.82,21.08,Warning,Minor cleaning suggested
2021-06-06 15:00:00,147.5,765.12,40.31,69.68,92.08,211.43,0.7,19.28,Required,Clean panels
2021-06-06 18:00:00,0.0,0.0,33.45,61.52,60.28,235.7,0.0,0.0,Required,Clean panels
2021-06-07 06:00:00,1.64,7.84,28.84,39.07,64.03,241.7,0.01,20.92,Warning,Check shading
2021-06-07 09:00:00,79.57,425.3,31.32,34.51,10.44,248.88,0.32,18.71,Not Required,Normal operation
2021-06-07 12:00:00,452.12,2293.73,41.85,71.82,58.07,245.37,1.84,19.71,Warning,Minor cleaning suggested
2021-06-07 15:00:00,103.25,440.41,43.95,79.1,50.68,224.26,0.46,23.44,Required,Clean panels
2021-06-07 18:00:00,0.0,0.0,33.19,21.89,44.18,244.26,0.0,0.0,Required,Check wiring
2021-06-08 06:00:00,8.66,40.2,27.97,56.94,37.79,232.1,0.04,21.54,Not Required,Normal operation
2021-06-08 09:00:00,120.33,562.11,39.93,31.22,98.68,222.14,0.54,21.41,Required,Check wiring
2021-06-08 12:00:00,332.13,1728.12,43.98,75.83,14.42,246.67,1.35,19.22,Required,Cooling system check
2021-06-08 15:00:00,219.11,971.53,21.16,78.08,57.77,237.3,0.92,22.55,Not Required,Normal operation
2021-06-08 18:00:00,0.0,0.0,29.45,52.87,85.7,202.76,0.0,0.0,Required,Clean panels
2021-06-09 06:00:00,0.0,0.0,28.92,21.83,54.91,236.32,0.0,0.0,Required,Clean panels
2021-06-09 09:00:00,107.74,516.68,36.98,70.53,99.61,218.28,0.49,20.85,Required,Check wiring
2021-06-09 12:00:00,366.13,2000.2,41.1,32.6,74.66,211.23,1.73,18.3,Warning,Minor cleaning suggested
2021-06-09 15:00:00,186.45,907.65,28.86,64.17,86.02,220.99,0.84,20.54,Required,Clean panels
2021-06-09 18:00:00,2.28,13.31,23.52,45.81,56.63,232.39,0.01,17.13,Not Required,Normal operation
2021-06-10 06:00:00,0.0,0.0,31.03,61.65,69.91,225.23,0.0,0.0,Required,Clean panels
2021-06-10 09:00:00,47.85,283.9,22.12,74.79,56.21,233.74,0.2,16.85,Not Required,Normal operation
2021-06-10 12:00:00,315.52,1869.98,41.15,67.17,68.93,245.69,1.28,16.87,Warning,Inspect inverter
2021-06-10 15:00:00,198.55,1155.49,44.72,59.98,96.49,239.74,0.83,17.18,Required,Cooling system check
2021-06-10 18:00:00,1.5,6.7,26.53,37.11,43.64,220.39,0.01,22.39,Not Required,Normal operation
2021-06-11 06:00:00,0.0,0.0,42.85,21.6,48.13,248.16,0.0,0.0,Required,Clean panels
2021-06-11 09:00:00,49.55,235.24,40.39,47.25,94.43,216.35,0.23,21.06,Required,Cooling system check
2021-06-11 12:00:00,311.48,1540.56,36.64,75.64,36.01,236.75,1.32,20.22,Not Required,Normal operation
2021-06-11 15:00:00,142.45,740.52,33.46,67.13,25.78,203.31,0.7,19.24,Not Required,Normal operation
2021-06-11 18:00:00,0.0,0.0,22.51,27.98,57.57,203.17,0.0,0.0,Required,Cooling system check
2021-06-12 06:00:00,0.21,0.99,39.83,22.26,57.82,243.59,0.0,21.21,Warning,Check shading
2021-06-12 09:00:00,122.28,563.5,42.78,57.99,3.83,204.98,0.6,21.7,Required,Cooling system check
2021-06-12 12:00:00,493.75,2549.31,24.05,56.71,15.96,236.83,2.08,19.37,Not Required,Normal operation
2021-06-12 15:00:00,138.48,554.68,22.22,68.03,27.32,222.0,0.62,24.97,Not Required,Normal operation
2021-06-12 18:00:00,0.0,0.0,23.81,34.08,57.94,244.09,0.0,0.0,Required,Check wiring
2021-06-13 06:00:00,0.0,0.0,40.33,46.55,2.66,237.12,0.0,0.0,Required,Cooling system check
2021-06-13 09:00:00,134.72,699.79,38.51,63.72,75.8,235.51,0.57,19.25,Warning,Check shading
2021-06-13 12:00:00,227.32,1197.58,37.83,68.74,63.74,201.9,1.13,18.98,Warning,Inspect inverter
2021-06-13 15:00:00,180.13,988.98,36.27,75.67,53.89,222.4,0.81,18.21,Not Required,Normal operation
2021-06-13 18:00:00,3.16,16.05,23.96,47.62,27.01,200.12,0.02,19.69,Not Required,Normal operation
2021-06-14 06:00:00,8.27,35.1,23.96,69.06,59.05,201.86,0.04,23.56,Not Required,Normal operation
2021-06-14 09:00:00,128.49,592.19,25.68,54.37,90.95,220.92,0.58,21.7,Required,Cooling system check
2021-06-14 12:00:00,491.4,2464.11,28.81,58.97,29.56,209.25,2.35,19.94,Not Required,Normal operation
2021-06-14 15:00:00,173.56,763.22,43.83,28.91,21.26,226.73,0.77,22.74,Required,Check wiring
2021-06-14 18:00:00,3.76,17.92,37.31,46.24,23.63,202.17,0.02,20.98,Not Required,Normal operation
2021-06-15 06:00:00,0.0,0.0,35.82,41.9,34.23,204.52,0.0,0.0,Required,Check wiring
2021-06-15 09:00:00,103.5,550.86,27.9,38.98,14.45,237.78,0.44,18.79,Not Required,Normal operation
2021-06-15 12:00:00,310.92,1841.06,40.98,22.4,98.07,236.72,1.31,16.89,Required,Cooling system check
2021-06-15 15:00:00,147.48,788.58,38.39,63.92,42.55,238.04,0.62,18.7,Warning,Inspect inverter
2021-06-15 18:00:00,0.0,0.0,37.53,57.16,78.79,200.66,0.0,0.0,Required,Clean panels
2021-06-16 06:00:00,0.0,0.0,34.37,34.4,70.38,232.87,0.0,0.0,Required,Clean panels
2021-06-16 09:00:00,73.72,299.88,43.07,53.04,31.23,234.23,0.31,24.58,Required,Cooling system check
2021-06-16 12:00:00,290.59,1609.21,39.06,25.89,6.86,233.55,1.24,18.06,Warning,Inspect inverter
2021-06-16 15:00:00,130.06,564.02,34.15,23.58,62.02,217.82,0.6,23.06,Warning,Inspect inverter
2021-06-16 18:00:00,8.85,41.61,23.03,24.27,55.65,230.07,0.04,21.27,Not Required,Normal operation
2021-06-17 06:00:00,0.0,0.0,20.97,76.37,92.71,219.13,0.0,0.0,Required,Cooling system check
2021-06-17 09:00:00,129.27,726.53,27.88,60.08,84.05,200.04,0.65,17.79,Required,Cooling system check
2021-06-17 12:00:00,323.73,1572.66,33.98,23.06,22.43,200.42,1.62,20.58,Not Required,Normal operation
2021-06-17 15:00:00,127.23,661.96,36.07,50.13,29.74,227.01,0.56,19.22,Not Required,Normal operation
2021-06-17 18:00:00,7.04,39.78,43.52,74.14,49.64,208.37,0.03,17.7,Required,Check wiring
2021-06-18 06:00:00,7.68,32.99,25.13,40.34,56.12,232.45,0.03,23.28,Not Required,Normal operation
2021-06-18 09:00:00,135.46,548.21,40.23,64.23,40.65,202.91,0.67,24.71,Warning,Inspect inverter
2021-06-18 12:00:00,465.71,2738.64,40.67,37.58,90.09,221.93,2.1,17.01,Required,Clean panels
